,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,title,MFCCs,views,rating
1962,1962.0,,,The Last Time,"[[-589.10722254 -589.10722254 -589.10722254 ... -589.10722254
  -589.10722254 -589.10722254]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",48692,4.9187818
1963,1963.0,,,Guitar Man (LP Version),"[[-575.99108954 -575.99108954 -575.99108954 ... -575.99108954
  -575.99108954 -575.99108954]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",8291,4.8468084000000005
1964,1964.0,,,Too Much Love,"[[-554.12676048 -554.12676048 -554.12676048 ... -554.12676048
  -554.12676048 -554.12676048]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",673654,4.8175182
1965,1965.0,,,Move Over,"[[-550.3977962 -550.3977962 -550.3977962 ... -550.3977962 -550.3977962
  -550.3977962]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",11248,4.8666668
1966,1966.0,,,Friends And Lovers,"[[-553.07419265 -553.07419265 -553.07419265 ... -553.07419265
  -553.07419265 -553.07419265]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",79552,3.8846154000000004
1967,1967.0,,,Look At Me,"[[-606.660828 -606.660828 -606.660828 ... -606.660828 -606.660828
  -606.660828]
 [   0.          0.          0.       ...    0.          0.
     0.      ]
 [   0.          0.          0.       ...    0.          0.
     0.      ]
 ...
 [   0.          0.          0.       ...    0.          0.
     0.      ]
 [   0.          0.          0.       ...    0.          0.
     0.      ]
 [   0.          0.          0.       ...    0.          0.
     0.      ]]",17480,4.9731545
1968,1968.0,,,You Can't Measure The Cost,"[[-6.06265735e+02 -6.06265735e+02 -6.05717820e+02 ... -6.03474907e+02
  -6.04333111e+02 -6.05926851e+02]
 [ 0.00000000e+00  0.00000000e+00  7.74566727e-01 ...  3.93462798e+00
   2.72942736e+00  4.78930281e-01]
 [ 0.00000000e+00  0.00000000e+00  7.73660531e-01 ...  3.89825401e+00
   2.71833268e+00  4.77956470e-01]
 ...
 [ 0.00000000e+00  0.00000000e+00  7.45103170e-01 ...  2.90067581e+00
   2.40314680e+00  4.47141494e-01]
 [ 0.00000000e+00  0.00000000e+00  7.38969027e-01 ...  2.72176440e+00
   2.34354446e+00  4.40489938e-01]
 [ 0.00000000e+00  0.00000000e+00  7.32296560e-01 ...  2.54032802e+00
   2.28168469e+00  4.33241418e-01]]",6559,4.1363635
1969,1969.0,,,Family Doctor,"[[-5.79338006e+02 -5.79338006e+02 -5.78635893e+02 ... -5.78278483e+02
  -5.78958186e+02 -5.79338006e+02]
 [ 0.00000000e+00  0.00000000e+00  9.89436428e-01 ...  1.49607811e+00
   5.36379047e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  9.79009415e-01 ...  1.48916610e+00
   5.34078990e-01  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  7.03030858e-01 ...  1.28928464e+00
   4.62479854e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  6.56095260e-01 ...  1.25058324e+00
   4.47327870e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  6.09558746e-01 ...  1.21004672e+00
   4.30939504e-01  0.00000000e+00]]",6631,3.45
1970,1970.0,,,Don't Shut Me Out,"[[-5.95553023e+02 -5.95553023e+02 -5.94170151e+02 ... -5.94726260e+02
  -5.95275849e+02 -5.95553023e+02]
 [ 0.00000000e+00  0.00000000e+00  1.95335356e+00 ...  1.16427865e+00
   3.88524054e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.94641386e+00 ...  1.14956939e+00
   3.78217403e-01  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  1.74595991e+00 ...  7.62626682e-01
   9.94128938e-02  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.70719566e+00 ...  6.97524390e-01
   5.04618272e-02  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.66660763e+00 ...  6.33321286e-01
   1.28764418e-03  0.00000000e+00]]",5748,3.0277777
1971,1971.0,,,I Don't Love You,"[[-574.32825756 -566.80254393 -561.97145305 ... -574.32825756
  -574.32825756 -574.32825756]
 [   0.           10.58768995   17.28210198 ...    0.
     0.            0.        ]
 [   0.           10.4243036    16.71660934 ...    0.
     0.            0.        ]
 ...
 [   0.            6.67991618    6.49269182 ...    0.
     0.            0.        ]
 [   0.            6.13217414    5.57220695 ...    0.
     0.            0.        ]
 [   0.            5.60318561    4.85439483 ...    0.
     0.            0.        ]]",18293,3.6516855
1972,1972.0,,,Everything I Own,"[[-558.08327782 -558.08327782 -558.08327782 ... -558.08327782
  -558.08327782 -558.08327782]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",16451774,4.8308854000000006
1973,1973.0,,,Tecolote (LP Version),"[[-558.33728049 -558.33728049 -558.33728049 ... -558.33728049
  -558.33728049 -558.33728049]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",121181,4.8282207999999995
1974,1974.0,,,Picture In Your Mind (LP Version),"[[-577.13769739 -577.13769739 -577.13769739 ... -577.13769739
  -577.13769739 -577.13769739]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",24530,3.8095237999999996
1975,1975.0,,,Make It By Yourself (LP Version),"[[-5.80324697e+02 -5.80324697e+02 -5.80324697e+02 ... -5.79491153e+02
  -5.80216572e+02 -5.80324697e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.17854646e+00
   1.52895083e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.17775710e+00
   1.52844912e-01  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.15271537e+00
   1.51246994e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.14729347e+00
   1.50899395e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.14137811e+00
   1.50519489e-01  0.00000000e+00]]",59461,4.2307692
1976,1976.0,,,Yours For Life (LP Version),"[[-5.45834435e+02 -5.45834435e+02 -5.45834435e+02 ... -5.45637343e+02
  -5.45834435e+02 -5.45834435e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.78205679e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.76634037e-01
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.27885593e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.17615058e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.06525469e-01
   0.00000000e+00  0.00000000e+00]]",9497,4.920000099999999
1977,1977.0,,,Let Me Go (LP Version),"[[-5.64719838e+02 -5.64719838e+02 -5.64719838e+02 ... -5.64388119e+02
  -5.64719838e+02 -5.64719838e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.69085664e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.68979697e-01
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.65592980e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.64853223e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.64043461e-01
   0.00000000e+00  0.00000000e+00]]",24261,4.0364962
1978,1978.0,,,Welcome To The Music (LP Version),"[[-5.87258902e+02 -5.87258902e+02 -5.87258902e+02 ... -5.86714779e+02
  -5.86729898e+02 -5.86912648e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.69175860e-01
   7.47891792e-01  4.89640040e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.68185177e-01
   7.47195694e-01  4.89529431e-01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.36813654e-01
   7.25320971e-01  4.85994314e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.30036071e-01
   7.20638089e-01  4.85222143e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.22647768e-01
   7.15550697e-01  4.84376899e-01]]",125890,4.1925235
1979,1979.0,,,Don't Tell Me No (LP Version),"[[-5.76889746e+02 -5.76889746e+02 -5.76889746e+02 ... -5.76176270e+02
  -5.76786407e+02 -5.76853566e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.00827818e+00
   1.45868289e-01  5.10702345e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.00608935e+00
   1.45044248e-01  5.07817280e-02]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  9.37596425e-01
   1.19484554e-01  4.18329731e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  9.23008945e-01
   1.14099526e-01  3.99476102e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  9.07192509e-01
   1.08285053e-01  3.79118936e-02]]",18372,3.9126212999999996
1980,1980.0,,,Didn't Even Know Her Name (LP Version),"[[-6.01824404e+02 -6.01824404e+02 -6.01402247e+02 ... -6.01824404e+02
  -6.01824404e+02 -6.01824404e+02]
 [ 0.00000000e+00  0.00000000e+00  5.96733420e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  5.95877060e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  5.69759879e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  5.64370053e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  5.58595717e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",30590,4.2128515
1981,1981.0,,,Lay Your Money Down (LP Version),"[[-571.57506782 -571.57506782 -571.57506782 ... -571.57506782
  -571.57506782 -571.57506782]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",9769,4.034483
1982,1982.0,,,Fly Away (LP Version),"[[-565.51642926 -565.51642926 -565.51642926 ... -565.51642926
  -565.51642926 -565.51642926]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",54063,4.7511964
1983,1983.0,,,Hooked On You (LP Version),"[[-578.73513324 -578.73513324 -578.73513324 ... -578.73513324
  -578.73513324 -578.73513324]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",67265,4.0682491999999995
