,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,title,MFCCs,views,rating
1054,1054.0,,,,Enemies / Friends,"[[-510.29515756 -507.76670874 -505.52519245 ... -505.84599128
  -506.25420308 -508.85864314]
 [   0.            3.57034429    6.72776797 ...    6.27536943
     5.70140995    2.02981748]
 [   0.            3.55413585    6.67406641 ...    6.2254945
     5.66148965    2.0246605 ]
 ...
 [   0.            3.0794084     5.13752567 ...    4.80232772
     4.51009056    1.86362512]
 [   0.            2.98619995    4.8453768  ...    4.53275175
     4.28877154    1.82941428]
 [   0.            2.88816484    4.54210985 ...    4.25334494
     4.05802051    1.79235631]]",732,4.4054055
1055,1055.0,,,,Black Dollar Bills,"[[-4.79853251e+02 -3.32498434e+02 -2.68901375e+02 ... -5.26947709e+02
  -5.35377835e+02 -5.35398544e+02]
 [ 5.96577841e+01  1.58074738e+02  1.73891848e+02 ...  1.18218387e+01
   2.92845166e-02  0.00000000e+00]
 [ 2.77167640e+01 -3.95274342e+00 -9.00548289e+00 ...  1.14462394e+01
   2.92779012e-02  0.00000000e+00]
 ...
 [-2.37695847e-01 -5.46710872e-01  1.77965546e-01 ...  5.15653361e+00
   2.90664721e-02  0.00000000e+00]
 [-7.16453261e+00  1.87974268e+00  1.25766130e+00 ...  4.43937243e+00
   2.90202899e-02  0.00000000e+00]
 [-9.67386175e+00 -8.70760736e-01  1.32612963e+00 ...  3.73213572e+00
   2.89697373e-02  0.00000000e+00]]",12689,4.9444447
1056,1056.0,,,,The Black Amnesias,"[[-512.42945756 -512.42945756 -512.42945756 ... -507.20988883
  -507.17900549 -507.47348711]
 [   0.            0.            0.         ...    7.3620303
     7.40554076    6.99261201]
 [   0.            0.            0.         ...    7.30362653
     7.3466378     6.94422444]
 ...
 [   0.            0.            0.         ...    5.6297969
     5.65431097    5.53057371]
 [   0.            0.            0.         ...    5.31084353
     5.33077677    5.25423813]
 [   0.            0.            0.         ...    4.97946507
     4.99421386    4.96424245]]",7314,4.604095500000001
1057,1057.0,,,,66 Sleepers To Summer,"[[-505.44679445 -503.98027884 -501.52607689 ... -484.46419378
  -461.4885419  -451.55528711]
 [   0.            2.07236321    5.5299388  ...   29.33865391
    56.96160758   66.75380213]
 [   0.            2.06755831    5.48578834 ...   28.35662907
    44.45397831   45.52362433]
 ...
 [   0.            1.91713617    4.24303933 ...   10.10585521
    -3.88349413   -5.58729089]
 [   0.            1.8850822     4.01180505 ...    8.23287892
    -1.82475598   -3.72128537]
 [   0.            1.85032061    3.77375288 ...    6.63109992
     1.16323105   -1.27668078]]",250,4.0
1058,1058.0,,,,Nehemiah,"[[-508.57404123 -508.57404123 -506.85762605 ... -500.51715707
  -501.29305327 -504.79057445]
 [   0.            0.            2.41207872 ...   11.34212195
    10.23822876    5.32598104]
 [   0.            0.            2.366539   ...   11.18695249
    10.06379835    5.25239926]
 ...
 [   0.            0.            1.16566843 ...    6.89345966
     5.52282007    3.16963731]
 [   0.            0.            0.96164749 ...    6.10967393
     4.75786292    2.77916616]
 [   0.            0.            0.75899551 ...    5.30729062
     3.99702624    2.37599311]]",412,3.6956522000000005
1059,1059.0,,,,Goodhorsehymn,"[[-5.35234783e+02 -5.34574515e+02 -5.31918747e+02 ... -5.33327035e+02
  -5.33463432e+02 -5.34395944e+02]
 [ 0.00000000e+00  9.28320488e-01  4.66576833e+00 ...  2.67347004e+00
   2.49028618e+00  1.18160698e+00]
 [ 0.00000000e+00  9.12069340e-01  4.59465789e+00 ...  2.60052200e+00
   2.44616464e+00  1.16757402e+00]
 ...
 [ 0.00000000e+00  4.44181356e-01  2.56988396e+00 ...  6.55894621e-01
   1.20253443e+00  7.50604652e-01]
 [ 0.00000000e+00  3.54584013e-01  2.18718760e+00 ...  3.21647826e-01
   9.70819598e-01  6.67364890e-01]
 [ 0.00000000e+00  2.61369315e-01  1.79077501e+00 ... -1.12041005e-02
   7.32205700e-01  5.79330338e-01]]",231,4.0666666
1060,1060.0,,,,1776,"[[-4.98502237e+02 -4.98449002e+02 -4.97300153e+02 ... -4.98502237e+02
  -4.98502237e+02 -4.98502237e+02]
 [ 0.00000000e+00  7.50086943e-02  1.69495339e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  7.41779122e-02  1.67983777e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  4.91749693e-02  1.22141316e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  4.41025556e-02  1.12748881e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  3.87048955e-02  1.02715314e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",173,3.5
1061,1061.0,,,,Coming Back,"[[-5.64167204e+02 -5.64167204e+02 -5.64167204e+02 ... -5.57785419e+02
  -5.64073481e+02 -5.64167204e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  8.76999534e+00
   1.30503085e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  8.06669845e+00
   1.24447590e-01  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.23427864e+00
  -2.13235992e-02  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.62661177e+00
  -4.24397823e-02  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  9.39644938e-01
  -6.18504583e-02  0.00000000e+00]]",30625,4.8757763
1062,1062.0,,,,I've Been Working Too Hard,"[[-4.67255305e+02 -4.20852544e+02 -1.92274891e+02 ... -4.29560604e+02
  -4.67255305e+02 -4.67255305e+02]
 [ 0.00000000e+00  1.95102514e+01  5.01956747e+01 ...  2.28451821e+01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00 -3.05537225e+01 -5.23577807e+01 ... -2.02267703e+01
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00 -7.69345267e+00 -1.50859822e+01 ... -1.26291361e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00 -7.52750422e+00 -9.36667873e+00 ... -7.43785129e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00 -5.42522129e+00 -5.92451684e+00 ... -7.84857043e+00
   0.00000000e+00  0.00000000e+00]]",72775,4.8086958
1063,1063.0,,,,It's Been A Long Time,"[[-4.40679537e+02 -4.38300229e+02 -2.99835469e+02 ... -4.40679537e+02
  -4.40679537e+02 -4.40679537e+02]
 [ 0.00000000e+00  2.77073427e+00  8.24814167e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  1.40104855e+00  5.19640396e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  7.35324124e-01 -1.53773008e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00 -1.99869448e-01 -4.65113083e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00 -1.58541774e+00 -6.30618333e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",354123,4.890244
1064,1064.0,,,,Better Days,"[[-556.33363039 -556.33363039 -556.33363039 ... -556.33363039
  -556.33363039 -556.33363039]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",26391,4.855421499999999
1065,1065.0,,,,The Right To Walk Away,"[[-571.7898478 -571.7898478 -571.7898478 ... -571.7898478 -571.7898478
  -571.7898478]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",6080,4.9215684
1066,1066.0,,,,Soul's On Fire,"[[-5.59322030e+02 -5.59322030e+02 -5.59322030e+02 ... -5.09466229e+02
  -5.28093360e+02 -5.42560221e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  5.11382203e+01
   3.63149746e+01  2.05228259e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.90269512e+01
   1.87393410e+01  1.28991549e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.32115924e+01
   1.27305721e+01  7.84510961e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.21708211e+00
   9.02575305e+00  4.96722635e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.26906657e-01
   1.71798722e+00  3.29753822e-01]]",34597,4.8823528
1067,1067.0,,,,All The Way Home,"[[-555.61287589 -555.61287589 -555.61287589 ... -555.61287589
  -555.61287589 -555.61287589]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",32984,4.9459457
1068,1068.0,,,,All Night Long,"[[-4.25869430e+02 -2.12225565e+02 -1.50180629e+02 ... -2.70924581e+02
  -4.62343204e+02 -6.27002361e+02]
 [ 1.20587232e+02  1.31120542e+02  1.32247655e+02 ...  8.65038710e+01
   8.55584176e+01  0.00000000e+00]
 [-2.42855220e+01 -4.64878149e+01 -4.71967169e+01 ... -8.75105364e+01
  -6.04719684e+01  0.00000000e+00]
 ...
 [-7.26930497e+00 -6.94269803e-02 -1.65781094e+00 ...  1.99229469e+00
   5.88775508e+00  0.00000000e+00]
 [-1.05850036e+00  1.09389710e+01  5.37873604e+00 ...  2.22377313e+00
   6.02535397e-01  0.00000000e+00]
 [ 1.09246842e+01  1.03875864e+01  6.06112583e+00 ... -7.70930991e+00
  -3.69710916e+00  0.00000000e+00]]",4349,5.0
1069,1069.0,,,,Shake 'Em Down,"[[-470.88571415 -422.38762279 -201.37714335 ... -358.55179774
  -470.88571415 -470.88571415]
 [   0.           41.83238537   79.85543087 ...   51.52790394
     0.            0.        ]
 [   0.            1.09853119  -27.1475389  ...  -39.10862643
     0.            0.        ]
 ...
 [   0.           -4.98029019  -13.66794489 ...   18.64937045
     0.            0.        ]
 [   0.            3.03532992   -3.56840285 ...  -21.40154398
     0.            0.        ]
 [   0.            4.92354238   -3.07531213 ...  -18.91647353
     0.            0.        ]]",33316,4.7052631
1070,1070.0,,,,Ride The Night Away,"[[-571.88895665 -571.88895665 -571.88895665 ... -571.88895665
  -571.88895665 -571.88895665]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",19733,4.9636364
1071,1071.0,,,,The Fever,"[[-544.02015033 -544.02015033 -544.02015033 ... -542.62024928
  -543.29535102 -544.02015033]
 [   0.            0.            0.         ...    1.97949682
     1.02494383    0.        ]
 [   0.            0.            0.         ...    1.97871031
     1.0247123     0.        ]
 ...
 [   0.            0.            0.         ...    1.95369432
     1.01731238    0.        ]
 [   0.            0.            0.         ...    1.9482612
     1.01569602    0.        ]
 [   0.            0.            0.         ...    1.94232667
     1.01392671    0.        ]]",198926,4.9127588
1072,1072.0,,,,I'm So Anxious,"[[-558.52060217 -558.52060217 -558.52060217 ... -558.52060217
  -558.52060217 -558.52060217]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2787,4.438596700000001
1073,1073.0,,,,Vertigo,"[[-588.80360077 -588.80360077 -588.80360077 ... -588.80360077
  -588.80360077 -588.80360077]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1732,4.3846154
1074,1074.0,,,,All I Want Is Everything,"[[-569.62938491 -569.62938491 -569.62938491 ... -569.62938491
  -569.62938491 -569.62938491]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2836,4.3333335
