,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Song,MFCCs,views,rating,title
549,549.0,549.0,,,"[[-553.32439879 -553.32439879 -553.32439879 ... -553.32439879
  -553.32439879 -553.32439879]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",24736,4.1571426,Frozen Notes (Previously Unissued Strings Version)
550,550.0,550.0,,,"[[-566.76037628 -566.76037628 -566.76037628 ... -566.76037628
  -566.76037628 -566.76037628]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",23915,4.989389900000001,Searching For A Heart
551,551.0,551.0,,,"[[-574.09514367 -574.09514367 -574.09514367 ... -574.09514367
  -574.09514367 -574.09514367]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",5602,4.3658538,Jesus Was A Cross Maker
552,552.0,552.0,,,"[[-555.16667878 -555.16667878 -555.16667878 ... -555.16667878
  -555.16667878 -555.16667878]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",29265,4.920704799999998,Monkey Wash Donkey Rinse
553,553.0,553.0,,,"[[-5.23998599e+02 -5.23998599e+02 -5.23918821e+02 ... -5.23948101e+02
  -5.23929184e+02 -5.23998599e+02]
 [ 0.00000000e+00  0.00000000e+00  1.12610956e-01 ...  7.14091144e-02
   9.81600857e-02  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.11974793e-01 ...  7.13929831e-02
   9.81379113e-02  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  9.22425978e-02 ...  7.08774216e-02
   9.74292124e-02  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  8.80853326e-02 ...  7.07648081e-02
   9.72744122e-02  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  8.35965340e-02 ...  7.06415378e-02
   9.71049628e-02  0.00000000e+00]]",28444,4.7149644,Mutineer
554,554.0,554.0,,,"[[-520.65389311 -520.65389311 -520.65389311 ... -520.65389311
  -520.65389311 -520.65389311]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",10934,4.6643357000000005,Join Me In L.A.
555,555.0,555.0,,,"[[-5.87495561e+02 -5.87495561e+02 -5.87495561e+02 ... -5.87495561e+02
  -5.87461485e+02 -5.87495561e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   4.81866751e-02  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   4.81757897e-02  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   4.78278902e-02  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   4.77518990e-02  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   4.76687165e-02  0.00000000e+00]]",237,5.0,Little Sally Tease
556,556.0,556.0,,,"[[-541.94823772 -541.94823772 -541.94823772 ... -541.94823772
  -541.94823772 -541.94823772]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",85823,4.9448566,Sleeper Hold
557,557.0,557.0,,,"[[-524.45421179 -524.45421179 -524.45421179 ... -524.45421179
  -524.45421179 -524.45421179]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1229,3.8,Dead Plane
558,558.0,558.0,,,"[[-370.22842531 -194.71370197 -148.40750317 ... -532.17095862
  -532.17095862 -532.17095862]
 [  98.192977    117.677852    110.35730462 ...    0.
     0.            0.        ]
 [ -44.09922908  -73.31041445  -86.68955351 ...    0.
     0.            0.        ]
 ...
 [  11.27405959   14.52007114   20.32961296 ...    0.
     0.            0.        ]
 [  -4.54295242    1.25083148    8.29987972 ...    0.
     0.            0.        ]
 [  -9.38375076   -8.73781969   -8.19883706 ...    0.
     0.            0.        ]]",290,5.0,No lip
559,559.0,559.0,,,"[[-575.86083572 -575.86083572 -575.86083572 ... -235.03990615
  -294.19807111 -468.37185713]
 [   0.            0.            0.         ...   74.07802391
    78.90452591   48.19632539]
 [   0.            0.            0.         ...  -97.93461372
   -90.44653037  -56.87361474]
 ...
 [   0.            0.            0.         ...    9.81447665
     9.9525735     7.02862304]
 [   0.            0.            0.         ...    0.84714347
    -5.89167997   -4.71191795]
 [   0.            0.            0.         ...   -7.75013105
    -7.87195735   -2.36524627]]",297,5.0,Search and destroy
560,560.0,560.0,,,"[[-503.36877407 -503.36877407 -503.36877407 ... -503.36877407
  -503.36877407 -503.36877407]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",454,4.7142859,Lauren's Theme
561,561.0,561.0,,,"[[-514.95288443 -514.16075281 -511.60650038 ... -385.60550323
  -378.99156363 -392.94732752]
 [   0.            1.11876914    4.72817934 ...  129.22588931
   135.80080452  121.98630404]
 [   0.            1.1143514     4.7152258  ...   33.2910764
    32.49312248   27.69661019]
 ...
 [   0.            0.97665426    4.31132432 ...  -16.03097965
   -17.66629525  -16.35151008]
 [   0.            0.94746861    4.22567333 ...  -10.82072968
   -10.34551145  -10.20614792]
 [   0.            0.91588238    4.13295879 ...    2.1082192
     1.85847123   -0.86001077]]",894,5.0,Grinning Souls
562,562.0,562.0,,,"[[-559.63083698 -559.63083698 -559.63083698 ... -559.63083698
  -559.63083698 -559.63083698]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1239,5.0,Understudies
563,563.0,563.0,,,"[[-506.1561765 -506.1561765 -506.1561765 ... -506.1561765 -506.1561765
  -506.1561765]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",855,3.5882354,Silhouette
564,564.0,564.0,,,"[[-500.90411727 -500.90411727 -500.90411727 ... -500.90411727
  -500.90411727 -500.90411727]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",57744,4.8862877000000005,One For The Mockingbird
565,565.0,565.0,,,"[[-490.03328588 -490.03328588 -490.03328588 ... -490.03328588
  -490.03328588 -490.03328588]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",30188,4.8908191,(I Just) Died In Your Arms (Extended Remix)
566,566.0,566.0,,,"[[-633.1155371 -633.1155371 -633.1155371 ... -633.1155371 -633.1155371
  -633.1155371]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",100891,4.8989172,Reach For The Sky
567,567.0,567.0,,,"[[-6.09310781e+02 -6.09310781e+02 -6.09310781e+02 ... -2.51953862e+02
  -3.10589343e+02 -4.50395910e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.87295443e+01
   8.00842809e+01  8.56758577e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.98480125e+01
  -1.82774899e+01 -6.46372211e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.09498640e+01
  -1.19360271e+01 -9.71394817e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.69440560e+00
  -3.07329892e-01 -3.66750529e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.50288945e+00
   7.99546635e+00  1.35103930e+01]]",78127,4.8701301,Everything But My Pride
568,568.0,568.0,,,"[[-555.02139585 -555.02139585 -555.02139585 ... -555.02139585
  -555.02139585 -555.02139585]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",9476,4.030303,Year In The Wilderness
